Purchasing Document,Item,Purchasing Group,valuation_type_|_bwtar,document_date_|_bldat,Currency,gr_processing_time_|_webaz,supplier_name,city,grir_clearing_value_in_local_currency_|_arewr,storage_location,Description,vendor_material_no_|_idnlf,order_unit_|_meins,outline_agreement_|_konnr,volume_|_volum,time_of_entry_|_cputm,po_history_category_|_bewtp,Created By,Material,Plant,terms_of_payment_|_zterm,order_price_unit_|_bprme,reference_doc_item_|_lfpos,Document Date,incoterms_|_inco1,item_category_|_pstyp,gross_weight_|_brgew,last_changed_on_|_aedat,region,Net Order Price,reason_for_movement_|_grund,purchasing_info_rec_|_infnr,debitcredit_ind_|_shkzg,Delivery Completed (Item),batch_|_charg,incoterms_part_2_|_inco2,Supplier,planned_deliv_time_|_plifz,net_weight_|_ntgew,invoice_value_|_reewr,reference_document_|_lfbnr,tax_code_|_mwskz,unit_of_weight_|_gewei,ekko_data_ingestion_freshness_timestamp_utc,posting_date_|_budat,Document Type,entry_date_|_cpudt,amtin_loccur_|_dmbtr,source,Quantity,Purch Organization,Material Group,supplier_id,price_unit_|_peinh,Amount,deletion_indicator_|_loekz,Movement Type,ekpo_data_ingestion_freshness_timestamp_utc,total_gr_qty,total_gr_amt,total_ir_qty,total_ir_amt,has_gr,has_ir,has_delivery,status
8002859785,5,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,1117.31,,vis fixation Support,,ST,,0.0,14:18:10,E,Deleted GDPR,000000000993950818,1385,Z+60,ST,5.0,2018-01-08,DAP,0,0.0,2024-10-28,,0.76,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,1117.31,5013961393.0,FU,,2024-03-14T12:35:09Z,2018-01-17,ECPO,2018-01-17,2234.62,FC1,100.0,NP03,9523--,199081,1,76.0,,101.0,2024-10-28T12:57:39Z,50.0,1117.31,50.0,1117.31,1,1,1,DELIVERED
8002859784,1,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,13190.19,,Pied surpiqure,867V92450 40L,ST,,0.0,18:24:32,Q,Deleted GDPR,867V92450 40L,1385,Z+60,ST,1.0,2018-01-08,DDP,0,0.0,2024-10-28,,224.3,0.0,,S,X,,BEN AROUS,199081,0,0.0,13190.19,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,26380.38,FC1,4.0,NP03,9523--,199081,1,897.2,,101.0,2024-10-28T12:57:39Z,2.0,13190.19,2.0,13190.19,1,1,1,DELIVERED
8002859845,4,TN1,,2018-01-22,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,538.07,,vis aiguille,,ST,,0.0,17:23:38,E,Deleted GDPR,000000009205101548,1385,Z+60,ST,1.0,2018-01-08,DAP,0,0.0,2024-10-28,,0.61,0.0,,H,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,538.07,5013961121.0,FU,,2024-03-14T12:35:09Z,2018-01-23,ECPO,2018-01-23,2152.28,FC1,120.0,NP03,9523--,199081,1,73.2,,102.0,2024-10-28T12:57:39Z,30.0,538.07,30.0,538.07,1,1,1,DELIVERED
8002859784,5,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,291.09,,contre couteau,367350060,ST,,0.0,18:24:32,E,Deleted GDPR,000000000367350060,1385,Z+60,ST,5.0,2018-01-08,DDP,0,0.0,2024-10-28,,1.98,0.0,,S,X,,BEN AROUS,199081,0,0.0,291.09,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,582.18,FC1,10.0,NP03,9523--,199081,1,19.8,,101.0,2024-10-28T12:57:39Z,5.0,291.09,5.0,291.09,1,1,1,DELIVERED
8002859784,16,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2446.33,,Canette,0245001660A,ST,,0.0,18:24:32,Q,Deleted GDPR,0245001660A,1385,Z+60,ST,14.0,2018-01-08,DDP,0,0.0,2024-10-28,,2.08,0.0,,S,X,,BEN AROUS,199081,0,0.0,2446.33,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,4892.66,FC1,80.0,NP03,9523--,199081,1,166.4,,101.0,2024-10-28T12:57:39Z,40.0,2446.33,40.0,2446.33,1,1,1,DELIVERED
8002859784,4,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,790.35,,Bielle doigt,367150450,ST,,0.0,18:24:32,Q,Deleted GDPR,000000000367150450,1385,Z+60,ST,4.0,2018-01-08,DDP,0,0.0,2024-10-28,,26.88,0.0,,S,X,,BEN AROUS,199081,0,0.0,790.35,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,1580.7,FC1,2.0,NP03,9523--,199081,1,53.76,,101.0,2024-10-28T12:57:39Z,1.0,790.35,1.0,790.35,1,1,1,DELIVERED
8002859784,2,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,773.3,,Couteau  fixe,367350050,ST,,0.0,18:24:32,E,Deleted GDPR,000000000367350050,1385,Z+60,ST,2.0,2018-01-08,DDP,0,0.0,2024-10-28,,5.26,0.0,,S,X,,BEN AROUS,199081,0,0.0,773.3,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,1546.6,FC1,10.0,NP03,9523--,199081,1,52.6,,101.0,2024-10-28T12:57:39Z,5.0,773.3,5.0,773.3,1,1,1,DELIVERED
8002859785,6,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,5951.17,,Bobine,,ST,,0.0,14:18:10,E,Deleted GDPR,000000000999201573,1385,Z+60,ST,6.0,2018-01-08,DAP,0,0.0,2024-10-28,,101.2,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,5951.17,5013961393.0,FU,,2024-03-14T12:35:09Z,2018-01-17,ECPO,2018-01-17,11902.34,FC1,4.0,NP03,9521--,199081,1,404.8,,101.0,2024-10-28T12:57:39Z,2.0,5951.17,2.0,5951.17,1,1,1,DELIVERED
8002859784,6,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,1171.71,,Triangle sup,467310180,ST,,0.0,18:24:32,Q,Deleted GDPR,000000000467310180,1385,Z+60,ST,6.0,2018-01-08,DDP,0,0.0,2024-10-28,,39.85,0.0,,S,X,,BEN AROUS,199081,0,0.0,1171.71,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,2343.42,FC1,2.0,NP03,9523--,199081,1,79.7,,101.0,2024-10-28T12:57:39Z,1.0,1171.71,1.0,1171.71,1,1,1,DELIVERED
8002859785,2,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,5429.85,,courcier ancien,,ST,,0.0,14:18:10,Q,Deleted GDPR,000000000767150184,1385,Z+60,ST,2.0,2018-01-08,DAP,0,0.0,2024-10-28,,184.67,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,5429.85,5013961393.0,FU,,2024-03-14T12:35:09Z,2018-01-17,ECPO,2018-01-17,10859.7,FC1,2.0,NP03,9523--,199081,1,369.34,,101.0,2024-10-28T12:57:39Z,1.0,5429.85,1.0,5429.85,1,1,1,DELIVERED
8002859784,15,TN1,,2018-01-29,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,12649.170000000002,,Canette,667150880,ST,,0.0,18:24:32,Q,Deleted GDPR,000000000667150880,1385,Z+60,ST,13.0,2018-01-08,DDP,0,0.0,2024-10-28,,14.34,0.0,,S,X,,BEN AROUS,199081,0,0.0,12730.05,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-02-05,ECPC,2018-02-05,25379.22,FC1,60.0,NP03,9523--,199081,1,860.4,,101.0,2024-10-28T12:57:39Z,30.0,12730.05,30.0,12649.17,1,1,1,DELIVERED
8002859845,3,TN1,,2018-02-07,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,31244.49,,Pied Presseur 2 aig,,ST,,0.0,14:02:41,E,Deleted GDPR,000000000768222674,1385,Z+60,ST,2.0,2018-01-08,DAP,0,0.0,2024-10-28,,263.76,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,31244.49,5014020653.0,FU,,2024-03-14T12:35:09Z,2018-02-09,ECPO,2018-02-09,62488.98,FC1,8.0,NP03,9523--,199081,1,2110.08,,101.0,2024-10-28T12:57:39Z,4.0,31244.49,4.0,31244.49,1,1,1,DELIVERED
8002859844,2,TN1,,2018-01-11,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,8432.78,,Canette,667150880,ST,,0.0,18:39:05,Q,Deleted GDPR,000000000667150880,1385,Z+60,ST,2.0,2018-01-08,DDP,0,0.0,2024-10-28,,14.34,0.0,,S,X,,BEN AROUS,199081,0,0.0,8432.78,5013937617.0,FU,,2024-03-14T12:35:09Z,2018-01-16,ECPC,2018-01-16,16865.56,FC1,40.0,NP03,9523--,199081,1,573.6,,101.0,2024-10-28T12:57:39Z,20.0,8432.78,20.0,8432.78,1,1,1,DELIVERED
8002859784,8,TN1,,2018-01-31,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2309.31,,Goupille,467310213,ST,,0.0,15:59:32,E,Deleted GDPR,000000000467310213,1385,Z+60,ST,1.0,2018-01-08,DDP,0,0.0,2024-10-28,,26.18,0.0,,S,X,,BEN AROUS,199081,0,0.0,2331.46,5014090285.0,FU,,2024-03-14T12:35:09Z,2018-02-05,ECPC,2018-02-05,4640.77,FC1,6.0,NP03,9523--,199081,1,157.08,,101.0,2024-10-28T12:57:39Z,3.0,2331.46,3.0,2309.31,1,1,1,DELIVERED
8002859846,1,TN1,,,,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,0.0,,COUPE FIL JANVIER,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,DAP,0,0.0,2023-08-01,,0.6,,,,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9550--,199081,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859785,3,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,4057.61,,Ressort Frein,,ST,,0.0,14:18:10,Q,Deleted GDPR,000000000768151870,1385,Z+60,ST,3.0,2018-01-08,DAP,0,0.0,2024-10-28,,2.3,0.0,5300391867.0,S,X,,A DEFINIR DANS LA COMMANDE,199081,2,0.0,4057.61,5013961393.0,FU,,2024-03-14T12:35:09Z,2018-01-17,ECPO,2018-01-17,8115.22,FC1,120.0,NP03,9523--,199081,1,276.0,,101.0,2024-10-28T12:57:39Z,60.0,4057.61,60.0,4057.61,1,1,1,DELIVERED
8002859784,11,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,1858.27,,Couteau fixe,667355130,ST,,0.0,18:24:32,Q,Deleted GDPR,000000000667355130,1385,Z+60,ST,9.0,2018-01-08,DDP,0,0.0,2024-10-28,,12.64,0.0,,S,X,,BEN AROUS,199081,0,0.0,1858.27,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,3716.54,FC1,10.0,NP03,9523--,199081,1,126.4,,101.0,2024-10-28T12:57:39Z,5.0,1858.27,5.0,1858.27,1,1,1,DELIVERED
8002859784,3,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2254.03,,Doigt dégageur,367150490,ST,,0.0,18:24:32,E,Deleted GDPR,000000000367150490,1385,Z+60,ST,3.0,2018-01-08,DDP,0,0.0,2024-10-28,,38.33,0.0,,S,X,,BEN AROUS,199081,0,0.0,2254.03,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,4508.06,FC1,4.0,NP03,9523--,199081,1,153.32,,101.0,2024-10-28T12:57:39Z,2.0,2254.03,2.0,2254.03,1,1,1,DELIVERED
8002859844,1,TN1,,2018-02-07,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,29221.22,,Pied Entraineur 2 aig,768222274,ST,,0.0,18:39:05,E,Deleted GDPR,000000000768222274,1385,Z+60,ST,1.0,2018-01-08,DDP,0,0.0,2024-10-28,,246.68,0.0,,S,X,,BEN AROUS,199081,0,0.0,29221.22,5013937617.0,FU,,2024-03-14T12:35:09Z,2018-02-09,ECPC,2018-02-09,58442.44,FC1,8.0,NP03,9523--,199081,1,1973.44,,101.0,2024-10-28T12:57:39Z,4.0,29221.22,4.0,29221.22,1,1,1,DELIVERED
8002859784,7,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,2351.65,,BIELLE,467310130,ST,,0.0,18:24:32,E,Deleted GDPR,000000000467310130,1385,Z+60,ST,7.0,2018-01-08,DDP,0,0.0,2024-10-28,,39.99,0.0,,S,X,,BEN AROUS,199081,0,0.0,2351.65,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,4703.3,FC1,4.0,NP03,9523--,199081,1,159.96,,101.0,2024-10-28T12:57:39Z,2.0,2351.65,2.0,2351.65,1,1,1,DELIVERED
8002859845,2,TN1,,2018-02-07,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,28161.11,,Pied presseur,,ST,,0.0,17:23:38,E,Deleted GDPR,000000000467220043,1385,Z+60,ST,1.0,2018-01-08,DAP,0,0.0,2024-10-28,,43.44,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,28161.11,5014020653.0,FU,,2024-03-14T12:35:09Z,2018-02-09,ECPO,2018-02-09,56322.22,FC1,44.0,NP03,9523--,199081,1,1911.36,,101.0,2024-10-28T12:57:39Z,22.0,28161.11,22.0,28161.11,1,1,1,DELIVERED
8002859784,14,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,13624.17,,Crochet,667155634,ST,,0.0,18:24:32,E,Deleted GDPR,000000000667155634,1385,Z+60,ST,12.0,2018-01-08,DDP,0,0.0,2024-10-28,,231.68,0.0,,S,X,,BEN AROUS,199081,0,0.0,13624.17,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,27248.34,FC1,4.0,NP03,9523--,199081,1,926.72,,101.0,2024-10-28T12:57:39Z,2.0,13624.17,2.0,13624.17,1,1,1,DELIVERED
8002859785,4,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,896.79,,vis aiguille,,ST,,0.0,14:18:10,E,Deleted GDPR,000000009205101548,1385,Z+60,ST,4.0,2018-01-08,DAP,0,0.0,2024-10-28,,0.61,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,896.79,5013961393.0,FU,,2024-03-14T12:35:09Z,2018-01-17,ECPO,2018-01-17,1793.58,FC1,100.0,NP03,9523--,199081,1,61.0,,101.0,2024-10-28T12:57:39Z,50.0,896.79,50.0,896.79,1,1,1,DELIVERED
8002859845,5,TN1,,2018-01-22,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,3381.35,,Ressort Frein,,ST,,0.0,17:23:38,Q,Deleted GDPR,000000000768151870,1385,Z+60,ST,4.0,2018-01-08,DAP,0,0.0,2024-10-28,,2.3,0.0,5300391867.0,S,X,,A DEFINIR DANS LA COMMANDE,199081,2,0.0,3381.35,5014016368.0,FU,,2024-03-14T12:35:09Z,2018-01-23,ECPO,2018-01-23,13525.4,FC1,200.0,NP03,9523--,199081,1,460.0,,102.0,2024-10-28T12:57:39Z,50.0,3381.35,50.0,3381.35,1,1,1,DELIVERED
8002859845,1,TN1,,2018-01-31,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,30907.26,,Pied entraineur,,ST,,0.0,18:07:38,Q,Deleted GDPR,000000000467220013,1385,Z+60,ST,1.0,2018-01-08,DAP,0,0.0,2024-10-28,,47.78,0.0,,S,X,,A DEFINIR DANS LA COMMANDE,199081,0,0.0,31041.989999999998,5014090282.0,FU,,2024-03-14T12:35:09Z,2018-02-01,ECPO,2018-02-01,61949.25,FC1,44.0,NP03,9523--,199081,1,2102.32,,101.0,2024-10-28T12:57:39Z,22.0,31041.989999999998,22.0,30907.26,1,1,1,DELIVERED
8002859784,12,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,18924.36,,Crochet complet,91-266504-91,ST,,0.0,18:24:32,Q,Deleted GDPR,91-266504-91,1385,Z+60,ST,10.0,2018-01-08,DDP,0,0.0,2024-10-28,,321.81,0.0,,S,X,,BEN AROUS,199081,0,0.0,18924.36,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,37848.72,FC1,4.0,NP03,9523--,199081,1,1287.24,,101.0,2024-10-28T12:57:39Z,2.0,18924.36,2.0,18924.36,1,1,1,DELIVERED
8002859784,9,TN1,,2018-01-15,EUR,0,CMC - COMPAGNIE MEDITERRANEENNE DE COMMERCE,MANOUBA,1376.65,,PASSE FIL,221110154,ST,,0.0,18:24:32,Q,Deleted GDPR,000000000221110154,1385,Z+60,ST,8.0,2018-01-08,DDP,0,0.0,2024-10-28,,46.82,0.0,,S,X,,BEN AROUS,199081,0,0.0,1376.65,5013961483.0,FU,,2024-03-14T12:35:09Z,2018-01-24,ECPC,2018-01-24,2753.3,FC1,2.0,NP03,9523--,199081,1,93.64,,101.0,2024-10-28T12:57:39Z,1.0,1376.65,1.0,1376.65,1,1,1,DELIVERED
8002859783,1,TN1,,,,0,DAR EL FOUNOUN,BEN AROUS,0.0,,Carnet de bon de commande,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,DAP,0,0.0,2019-06-13,,150.0,,,,X,,A DEFINIR DANS LA COMMANDE,199091,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,199091,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859851,1,TN1,,,,0,DRINKS FOOD,BEN AROUS,0.0,,repas inventaire,,ST,,0.0,,,,,1385,Z004,ST,,2018-01-08,DAP,0,0.0,2019-06-13,,4405.0,,,,X,,A DEFINIR DANS LA COMMANDE,199093,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9562--,199093,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859851,2,TN1,,,,0,DRINKS FOOD,BEN AROUS,0.0,,petit déjeuner +repas formation,,ST,,0.0,,,,,1385,Z004,ST,,2018-01-08,DAP,0,0.0,2019-06-13,,17385.3,,,,X,,A DEFINIR DANS LA COMMANDE,199093,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9562--,199093,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859776,1,TN1,,,,0,ETUDE CONCEPTION ET FABRICATION,MOUROUJ 3,0.0,,CADRES REUSED MACHINE,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,,0,0.0,2021-07-12,,2550.0,,,,X,,,199110,0,0.0,0.0,,F2,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9010--,199110,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859852,1,TN1,,,,0,ETUDE CONCEPTION ET FABRICATION,MOUROUJ 3,0.0,,ARRONDISSEMENT COUPE FIL,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,,0,0.0,2020-11-24,,2.0,,,,X,,,199110,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9590--,199110,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859853,1,TN1,,,,0,RECEVEUR DE LA POSTE,BEN AROUS,0.0,,frais postaux  Decembre 2017,,ST,,0.0,,,,,1385,Z+30,ST,,2018-01-08,DAP,0,0.0,2019-06-13,,250.0,,,,X,,A DEFINIR DANS LA COMMANDE,199204,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9460--,199204,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859788,1,TN1,,,,0,BUSINESS FINANCIAL CONSULTING-BFC,TUNIS,0.0,,Honoraire BFC,,ST,,0.0,,,,,1385,Z+30,ST,,2018-01-08,,0,0.0,2019-06-13,,296000.0,,,,X,,,207354,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9900--,207354,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859778,1,TN1,,,,0,ACCORDANCE TECHNICAL SERVICES LTD.,BRIGHTON,0.0,,représentant fiscale Nov+Déc,,ST,,0.0,,,,,1385,Z+30,ST,,2018-01-08,DAP,0,0.0,2019-06-13,,1040.0,,,,X,,-,188274,0,0.0,0.0,,E9,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9920--,188274,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859787,1,TN1,,,,0,SMAALI BASMA,JEBEL JELOUD,0.0,,location chariot,,H,,0.0,,,,,1385,Z210,H,,2018-01-08,DAP,0,0.0,2021-10-07,,200.0,,,,X,,A DEFINIR DANS LA COMMANDE,199225,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9548--,199225,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859748,1,TN1,,,,0,‼STE FIRSTAIR,MEGRINE,0.0,,Fourniture et pose carte pour Roof Top,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,,0,0.0,2021-07-12,,6175.0,,,,X,,,223176,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9512--,223176,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859850,1,TN1,,,,0,STE SOS SURVEILLANCE TUNISIE,TUNISIE,0.0,,Renfort SOS surveillance,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,,0,0.0,2023-08-01,,4800.0,,,,X,,,208226,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9200--,208226,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859850,2,TN1,,,,0,STE SOS SURVEILLANCE TUNISIE,TUNISIE,0.0,,sos surveillance novembre,,ST,,0.0,,,,,1385,Z+60,ST,,2018-01-08,,0,0.0,2023-08-01,,77291.2,,,,X,,,208226,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9200--,208226,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859847,2,TN1,,,,0,‼TECHNOQUIP DISTRIBUTION,MENZAH,0.0,,Prise 2P+T,,ST,,0.0,,,,,1385,Z+30,ST,,2018-01-08,,0,0.0,2021-07-12,,32.73,,,,X,,,219196,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9512--,219196,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002859847,1,TN1,,,,0,‼TECHNOQUIP DISTRIBUTION,MENZAH,0.0,,boite apparente 4 module,,ST,,0.0,,,,,1385,Z+30,ST,,2018-01-08,,0,0.0,2021-07-12,,99.37,,,,X,,,219196,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9512--,219196,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8002857536,1,TN1,,,,0,SOC HOTELIERE LES CHAMPS PIERREUX,NANTERRE,0.0,,HOTEL COST ANIS FENDI FR 08/01 TO 17/01,,LE,,0.0,,,,,1474,Z110,LE,,2018-01-06,,1,0.0,2018-01-08,92,1200.0,,,,,,,105215,0,0.0,0.0,,V0,,2024-03-14T12:35:09Z,,ECPL,,0.0,FC1,0.0,NP03,9410--,105215,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,0,NO_GR_NO_IR
8002857534,1,TN1,,,,0,‼HOTEL AMBASSADOR,KARLSRUHE,0.0,,HOTEL COST ANIS FENDI FR 17/01 TO 20/01,,LE,,0.0,,,,,1474,Z110,LE,,2018-01-06,FCA,1,0.0,2018-01-09,,400.0,,,,,,A DEFINIR DANS LA COMMANDE,194620,0,0.0,0.0,,V0,,2024-03-14T12:35:09Z,,ECPL,,0.0,FC1,0.0,NP03,9410--,194620,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,0,NO_GR_NO_IR
8002857535,1,TN1,,,,0,‼MON RESTO (USE 214427),CENTRE URBAIN NORD,0.0,,DELIVERY PILOTE TEAM 01 --> 07/2017,,LE,,0.0,,,,,1474,Z004,LE,,2018-01-06,DAP,1,0.0,2018-01-09,,9500.0,,,,,,A DEFINIR DANS LA COMMANDE,214427,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPL,,0.0,FC1,0.0,NP03,9562--,214427,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,0,NO_GR_NO_IR
8002857519,1,TN1,,,,0,‼MON RESTO (USE 214427),CENTRE URBAIN NORD,0.0,,DELIVERY  PILOTE TEAM   05--> 12/2016,,LE,,0.0,,,,,1474,Z004,LE,,2018-01-06,DAP,1,0.0,2018-01-09,,11000.0,,,,,,A DEFINIR DANS LA COMMANDE,214427,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPL,,0.0,FC1,0.0,NP03,9562--,214427,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,0,NO_GR_NO_IR
8002851195,1,TN1,,,,0,STE SODEXO PASS TUNISIA,TUNIS VILLE,0.0,,COMMANDE DES PASS CADEAU,,ST,,0.0,,,,,1474,Z+05,ST,,2018-01-03,DAP,0,0.0,2018-01-03,,100.0,,,,X,,A DEFINIR DANS LA COMMANDE,199237,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9734--,199237,1,0.0,,,2024-03-15T10:31:15Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
